probe_id	chromosome	probe_location	gene_id
cg21508214	3	160118610	IFT80
cg21509023	16	222380	HBA2
cg21509097	16	68279613	LYPLA3
cg21509846	X	102319368	BEX1
cg21510697	16	23161157	USP31
cg21511069	9	34049294	UBAP2
cg21512370	13	48990327	P2RY5
cg21513385	12	51663484	LOC57228
cg21513553	21	47518637	COL6A2
cg21514871	16	3307814	MEFV
cg21515243	18	21033072	RIOK3
cg21515329	X	53450923	SMC1L1
cg21515744	1	228327456	GUK1
cg21516287	7	150020855	LRRC61
cg21516384	17	78233839	KIAA1618
cg21516478	5	150400328	GPX3
cg21516819	X	38421078	TSPAN7
cg21517055	19	14016717	MGC11271
cg21518208	12	52761416	KRTHB5
cg21518938	18	20513051	RBBP8
cg21518947	11	67222648	CABP4
cg21519900	20	31670612	C20orf186
cg21521452	4	178363554	AGA
cg21522303	17	74581331	ST6GALNAC2
cg21522797	16	81806083	PLCG2
cg21522988	12	29376872	MLSTD1
cg21523528	20	32077966	CBFA2T2
cg21526212	9	98271631	PTCH
cg21529533	6	29796015	HLA-G
cg21529807	19	42134478	CEACAM4
cg21530453	16	56226346	GNAO1
cg21530890	16	1032260	SOX8
cg21533271	X	153686189	PLXNA3
cg21533958	8	37653377	GPR124
cg21537939	2	110373161	SEPT10
cg21538194	3	137834582	DZIP1L
cg21539243	1	114301432	PHTF1
cg21540749	5	52405349	MOCS2
cg21541083	19	7701212	STXBP2
cg21542094	10	6243955	PFKFB3
cg21542793	2	96781891	ADRA2B
cg21544377	12	62997103	C12orf61
cg21545849	20	40247209	CHD6
cg21546057	11	65656326	FIBP
cg21546671	17	46655387	HOXB4
cg21547708	17	71161160	SSTR2
cg21547976	19	1206451	STK11
cg21548414	6	45983585	CLIC5
cg21548788	4	77997565	CCNI
cg21549639	19	45394156	TOMM40
cg21549904	4	174090558	GALNT7
cg21550442	19	36499839	FLJ36445
cg21550483	17	6984106	CLEC10A
cg21552947	19	893353	THRAP5
cg21553524	2	39893185	MGC33926
cg21553596	21	42688635	FAM3B
cg21554249	12	56390073	SUOX
cg21554552	3	50378425	RASSF1
cg21557231	X	138725077	MCF2
cg21559783	9	139378129	FLJ36779
cg21561142	6	18265208	DEK
cg21561173	21	15352763	C21orf81
cg21565972	17	80109576	FLJ23754
cg21566550	2	203240691	BMPR2
cg21567017	X	23927284	MGC4825
cg21567332	11	1501640	HCCA2
cg21570220	12	51419900	SLC11A2
cg21570468	20	35724588	RBL1
cg21570818	19	5870366	FUT5
cg21571665	14	74353524	ZNF410
cg21571937	17	42634416	FZD2
cg21572316	9	107690018	ABCA1
cg21572897	3	119277821	CD80
cg21572997	11	68080756	LRP5
cg21573601	10	89622589	PTEN
cg21574400	18	47088309	LIPG
cg21574752	7	130354027	COPG2
cg21575929	5	159344281	ADRA1B
cg21576698	1	46767971	UQCRH
cg21577049	2	228736449	WDR69
cg21578207	1	44870088	C1orf164
cg21578541	3	52260090	TLR9
cg21578906	22	32651345	SLC5A4
cg21581873	1	204329307	PLEKHA6
cg21584430	22	24829462	ADORA2A
cg21584983	19	11640070	SITPEC
cg21586107	2	85132797	TMSB10
cg21587861	12	32260103	BICD1
cg21588305	20	36149455	NNAT
cg21589115	19	49867114	DKKL1
cg21589280	1	85930151	DDAH1
cg21591452	17	79304628	TMEM105
cg21591742	2	176980998	HOXD10
cg21595737	14	54955895	GMFB
cg21596317	5	102201545	PAM
cg21596858	1	155007254	DCST2
cg21597649	7	12251342	TMEM106B
cg21599792	11	86666851	FZD4
cg21600563	14	39901846	FBXO33
cg21601405	20	44747006	CD40
cg21602160	17	41003272	AOC3
cg21602520	18	60985380	BCL2
cg21604042	6	35181401	SCUBE3
cg21604615	1	27668610	SYTL1
cg21604803	19	50194662	CPT1C
cg21604856	22	22874677	SUHW1
cg21605986	5	175788725	KIAA1191
cg21606237	9	102668725	STX17
cg21607066	6	79787807	PHIP
cg21607649	10	134884177	GPR123
cg21608116	9	33290203	NFX1
cg21608192	16	17563827	XYLT1
cg21608489	19	42637137	POU2F2
cg21609430	12	56522453	FAM62A
cg21610192	16	66784977	DYNC1LI2
cg21610516	6	151186758	MTHFD1L
cg21611708	20	2277040	TGM3
cg21612046	19	58071269	ZNF550
cg21613754	2	219133847	PNKD
cg21614231	9	33266196	BAG1
cg21614638	4	100737821	DAPP1
cg21615127	1	20126875	TMCO4
cg21615171	3	38307564	SLC22A13
cg21615663	16	19727911	MGC35048
cg21616088	6	99396064	FBXL4
cg21618439	9	100954694	CORO2A
cg21618713	4	153701330	ARFIP1
cg21621114	19	48325360	CRX
cg21621204	4	70916719	HTN1
cg21621248	2	80531842	LRRTM1
cg21623671	5	150536851	ANXA6
cg21624282	13	113030783	LOC122258
cg21624359	19	35848801	FFAR3
cg21624883	9	95432804	IPPK
cg21625881	20	57430313	GNAS
cg21626086	6	35704928	C6orf81
cg21627181	6	25754190	SLC17A4
cg21628553	20	62738197	NPBWR2
cg21629895	2	25565795	DNMT3A
cg21631409	11	67449882	ALDH3B2
cg21631754	19	45737485	XTP7
cg21633208	12	111843286	LNK
cg21633698	11	119294534	THY1
cg21634602	5	112073570	APC
cg21636577	17	7121881	ACADVL
cg21636748	7	30068791	PLEKHA8
cg21637033	12	3068077	TEAD4
cg21638219	3	15643617	PHYH2
cg21639401	17	41050668	FLJ31222
cg21639968	19	59070227	UBE2M
cg21640749	17	72709731	CD300LF
cg21642076	22	21054903	DKFZp434N035
cg21642649	21	34144118	C21orf66
cg21643045	2	228678693	CCL20
cg21643191	7	20685988	ABCB5
cg21643361	19	58570319	ZNF135
cg21643860	11	62358814	RBM21
cg21644628	16	50099438	FLJ20718
cg21644826	16	20775352	ACSM3
cg21649520	8	82359799	PMP2
cg21650900	2	235405122	ARL4C
cg21651436	11	65381610	MAP3K11
cg21652012	5	170211009	GABRP
cg21652958	6	169653961	THBS2
cg21655480	X	21677052	RP11-450P7.3
cg21655693	19	46365818	SYMPK
cg21655790	1	65886077	LEPR
cg21656748	4	77135347	SCARB2
cg21657816	16	19079446	COQ7
cg21658946	16	69364455	PDF
cg21660130	1	16370243	CLCNKB
cg21660392	17	66950545	ABCA8
cg21660424	14	24658101	IPO4
cg21660687	12	57853396	GLI1
cg21660727	4	699950	PCGF3
cg21663122	6	26250936	HIST1H2BH
cg21663431	19	10736355	SLC44A2
cg21663580	6	43044771	PTK7
cg21663722	20	26034952	C20orf91
cg21664310	19	18434339	LSM4
cg21664828	3	125094611	ZNF148
cg21665000	17	12569135	MYOCD
cg21665774	19	34790692	KIAA0355
cg21666217	1	115053421	TRIM33
cg21666675	3	14165843	CHCHD4
cg21667836	12	3599355	PRMT8
cg21667943	12	56210943	CIP29
cg21669679	18	49866548	DCC
cg21671476	20	35169609	MYL9
cg21672276	3	44754072	ZNF502
cg21673646	15	45479977	SHF
cg21674595	12	48877384	C12orf54
cg21675030	3	111697974	ABHD10
cg21678388	5	178286735	ZNF354B
cg21680178	1	27226860	GPATC3
cg21680717	19	15490914	AKAP8
cg21681756	11	47600081	NDUFS3
cg21682382	1	32538052	TMEM39B
cg21682826	16	56965767	HERPUD1
cg21682902	12	96390960	HAL
cg21684385	6	143772210	PEX3
cg21685266	3	184971652	EHHADH
cg21685427	20	42187356	SGK2
cg21685565	7	2883529	GNA12
cg21686523	4	106629581	PHF22
cg21686900	12	51632663	DAZAP2
cg21686987	16	75252973	CTRB1
cg21688264	6	84418724	SNAP91
cg21688707	4	83350844	MASA
cg21690806	20	48429803	SLC9A8
cg21690892	6	42162428	GUCA1B
cg21692936	11	62623994	SLC3A2
cg21693321	X	70338331	MED12
cg21693780	2	15731793	DDX1
cg21694349	7	100184161	FBXO24
cg21695020	16	68014626	DPEP3
cg21696393	16	1030401	SOX8
cg21697134	17	80693839	FN3K
cg21697779	X	154255534	FUNDC2
cg21698790	12	117319264	HRK
cg21700070	19	54641527	CNOT3
cg21700166	14	91720227	GPR68
cg21703138	5	133561950	PPP2CA
cg21703572	22	24951237	SNRPD3
cg21705120	17	4270245	UBE2G1
cg21706946	3	12800469	TMEM40
cg21707816	3	38537451	ENDOGL1
cg21709140	2	171785487	GORASP2
cg21710060	13	114321749	GRK1
cg21712678	22	41697701	ZC3H7B
cg21712685	6	35744605	UNQ3045
cg21713257	4	159593619	ETFDH
cg21713812	1	32480195	KHDRBS1
cg21715963	1	150254838	C1orf51
cg21716693	6	36806882	CPNE5
cg21717724	9	123604514	PSMD5
cg21718857	19	39989592	DLL3
cg21721126	8	109456101	KIAA0103
cg21721155	4	108910787	HADHSC
cg21721865	13	38923576	UFM1
cg21722058	4	128802226	PLK4
cg21722680	12	64846210	TBK1
cg21723486	3	189349323	TP73L
cg21727574	19	53098913	ZNF137
cg21728447	1	19229118	ALDH4A1
cg21729186	6	26285766	HIST1H4H
cg21730067	1	90460918	ZNF326
cg21731286	1	19186805	TAS1R2
cg21732383	6	169654692	THBS2
cg21736205	7	92100314	ERVWE1
cg21736592	22	37678450	PSCD4
cg21740204	9	72873544	SMC5L1
cg21742836	16	30086175	PPP4C
cg21743569	19	50879963	NR1H2
cg21743649	11	3820252	NUP98
cg21743830	19	8117966	CCL25
cg21745164	16	23765304	LOC63928
cg21745320	17	2207495	SMG6
cg21746459	9	104160900	MRPL50
cg21746887	7	90893279	FZD1
cg21747271	11	67250052	AIP
cg21750545	4	52709356	DCUN1D4
cg21750589	6	28321301	ZNF323
cg21750602	10	133748026	PPP2R2D
cg21750887	8	68658237	CPA6
cg21751787	5	176778504	LMAN2
cg21753834	9	130477671	TTC16
cg21754343	1	152658797	LCE2B
cg21755709	21	45149398	C21orf124
cg21756353	19	12792451	DHPS
cg21759080	11	62599762	STX5A
cg21762107	20	44519951	NEURL2
cg21762589	10	133796476	BNIP3
cg21765730	6	155777175	NOX3
cg21768899	12	105724426	LOC387882
cg21769943	6	37137738	PIM1
cg21769969	6	108396498	OSTM1
cg21770145	17	79869997	PCYT2
cg21770617	3	58652897	FAM3D
cg21771250	22	40406049	FAM83F
cg21772838	20	54967497	CSTF1
cg21774863	4	13486498	RAB28
cg21781546	2	219525807	ZNF142
cg21783004	5	135290288	LECT2
cg21784498	17	26645922	TMEM97
cg21784940	7	150067807	REPIN1
cg21785260	2	220042096	C2orf24
cg21785307	5	79704413	ZFYVE16
cg21785536	3	69063328	AER61
cg21787206	12	122326515	PSMD9
cg21787280	14	78225551	FLJ25976
cg21787291	6	124125170	TCBA1
cg21788470	12	28125673	PTHLH
cg21789545	6	71012391	COL9A1
cg21790626	19	58220494	ZNF154
cg21792432	7	124538660	POT1
cg21792737	6	155776999	NOX3
cg21794225	14	30397464	PRKD1
cg21795497	11	122753326	FLJ23554
cg21796234	3	44379533	C3orf23
cg21796825	12	64173751	TMEM5
cg21800088	4	57844931	POLR2B
cg21800439	12	56753886	STAT2
cg21801378	15	72612125	BRUNOL6
cg21802726	20	33735257	C20orf31
cg21803417	5	7868887	MTRR
cg21803680	2	216946845	LOC92691
cg21804822	11	69489974	ORAOV1
cg21804950	22	30279018	MTMR3
cg21807589	X	37638959	CYBB
cg21808053	1	68513063	DIRAS3
cg21815667	2	176993841	HOXD8
cg21816539	21	31312328	GRIK1
cg21817450	13	44240722	PIG38
cg21818252	4	110354354	SEC24B
cg21820677	4	46392528	GABRA2
cg21820890	10	74714375	PLA2G12B
cg21824213	15	40886047	CASC5
cg21824902	1	27560832	WDTC1
cg21825027	2	264166	SH3YL1
cg21825364	Y	16168095	VCY
cg21828898	3	132379245	UBE1DC1
cg21829265	6	56911139	ZNF451
cg21830413	10	70884251	VPS26
cg21831174	3	187011187	MASP1
cg21832150	1	902025	PLEKHN1
cg21832243	21	38444223	TTC3
cg21833459	11	58873955	FAM111B
cg21835622	5	146833431	DPYSL3
cg21835643	20	43935361	RBPSUHL
cg21836062	X	33357661	DMD
cg21837443	4	110481957	FLJ20647
cg21838233	20	30326920	TPX2
cg21838334	1	156646653	NES
cg21839522	17	7477238	CD68
cg21840599	3	196467454	PAK2
cg21842274	5	76248637	CRHBP
cg21842478	17	46806046	HOXB13
cg21842664	2	231578467	CAB39
cg21844038	16	4665248	FAM100A
cg21844956	6	25963442	TRIM38
cg21845297	20	16728794	OTOR
cg21846488	1	152680843	LCE4A
cg21846903	17	26697281	VTN
cg21849289	1	53686523	C1orf123
cg21850069	5	180649807	TRIM41
cg21850239	11	62528988	POLR2G
cg21850254	19	37959853	ZNF570
cg21852292	1	220863407	C1orf115
cg21856603	17	3713823	ITGAE
cg21858376	3	4534791	ITPR1
cg21859434	2	136876021	CXCR4
cg21860846	X	47510507	ELK1
cg21861211	14	68283527	ZFYVE26
cg21862373	16	2014791	RPS2
cg21865006	16	87525664	ZCCHC14
cg21869055	19	51522454	KLK10
cg21869532	19	9732024	ZNF561
cg21870662	17	2241570	TSR1
cg21870668	15	25123731	SNRPN
cg21870884	1	200842429	GPR25
cg21872129	6	64281996	PTP4A1
cg21872391	10	112064057	SMNDC1
cg21872393	18	3247654	MRCL3
cg21874193	12	11174898	TAS2R48
cg21875234	16	12009405	GSPT1
cg21877855	1	63989125	ITGB3BP
cg21878918	12	57634762	LOC56901
cg21879981	10	32636639	EPC1
cg21880328	7	117514017	CTTNBP2
cg21880903	4	39408665	KLB
cg21885525	4	107236270	SCYE1
cg21885650	3	186284968	FLJ10560
cg21885995	17	74069256	SRP68
cg21888438	X	38663117	MID1IP1
cg21890738	17	61523271	CYB561
cg21892409	11	46958372	C11orf49
cg21892708	2	10954197	PDIA6
cg21893220	9	106856376	SMC2L1
cg21896452	2	73964413	TPRKB
cg21898046	5	180231026	MGAT1
cg21900416	19	40950172	SERTAD3
cg21902119	17	41173883	VAT1
cg21902327	12	4554786	FGF6
cg21902346	11	63933484	LRP16
cg21902544	18	70211515	CBLN2
cg21903324	18	21718824	CABYR
cg21905630	4	54965904	GSH2
cg21906716	1	3579978	TP73
cg21907579	12	114845868	TBX5
cg21908116	6	53659077	LRRC1
cg21908259	12	49318998	FKBP11
cg21909391	3	187896222	FLJ42393
cg21910663	16	88730440	MVD
cg21911019	4	8581650	GPR78
cg21912241	19	33462915	MGC32020
cg21912567	9	92219379	GADD45G
cg21914262	13	28024888	MTIF3
cg21917349	15	29213860	APBA2
cg21918026	16	68344902	PRMT7
cg21918500	1	247335471	ZNF124
cg21919219	1	104197899	AMY1A
cg21921474	1	27287181	C1orf172
cg21922574	18	70535925	NETO1
cg21922731	12	57157130	HSD17B6
cg21922841	17	72744131	SLC9A3R1
cg21925493	9	95858671	C9orf89
cg21926138	1	111889420	C1orf88
cg21926612	6	163149169	PARK2
cg21927363	9	15552206	C9orf93
cg21927975	1	6320757	GPR153
cg21929875	11	124622096	VSIG2
cg21929993	5	179498114	RNF130
cg21930712	19	51761116	FLJ40235
cg21931212	12	7053223	C12orf57
cg21932800	X	135056858	TMEM32
cg21932814	3	122044172	CSTA
cg21934269	X	118925012	RPL39
cg21935083	5	131892314	RAD50
cg21935292	12	65152931	GNS
cg21937169	7	65541137	ASL
cg21937886	5	179779954	GFPT2
cg21939221	11	47737371	AGBL2
cg21939482	7	6388130	MGC12966
cg21942082	5	80690225	ACOT12
cg21942438	3	40518091	ZNF619
cg21942546	7	73154357	ABHD11
cg21942576	1	46126885	GPBP1L1
cg21943652	1	114472049	HIPK1
cg21944455	17	42994269	GFAP
cg21944757	20	61904196	ARFGAP1
cg21946698	16	326615	RGS11
cg21948169	10	70320051	CXXC6
cg21948655	1	152849738	SMCP
cg21948783	12	49372474	WNT1
cg21949305	22	24828655	ADORA2A
cg21949781	18	43652366	PSTPIP2
cg21950493	12	110907285	ATPBD1C
cg21950518	5	55290746	IL6ST
cg21951612	3	138092089	MRAS
cg21954346	16	68271489	RBM35B
cg21954994	2	75185971	POLE4
cg21955402	17	18163716	SMCR7
cg21958034	3	49725840	MST1
cg21958798	11	106890084	GUCY1A2
cg21959619	8	145581006	GPR172A
cg21960110	16	202482	HBZ
cg21960882	16	32264404	TP53TG3
cg21961766	19	50086378	PRRG2
cg21964481	9	140125696	SLC34A3
cg21965997	10	135150367	DRD1IP
cg21966410	X	66765882	AR
cg21968169	12	122241952	LOC338799
cg21968580	1	78470640	DNAJB4
cg21968796	21	46358532	C21orf70
cg21969640	12	54757577	GPR84
cg21970438	6	167738277	TTLL2
cg21972382	2	29339076	RSNL2
cg21972430	6	125475126	TPD52L1
cg21973276	15	66994600	SMAD6
cg21973517	3	11762253	VGLL4
cg21973800	14	102829177	CINP
cg21974239	22	50700478	MAPK12
cg21974766	7	94138743	NBLA04196
cg21974996	14	78174491	C14orf156
cg21975377	8	104311490	FZD6
cg21978299	X	119737955	MCTS1
cg21979032	3	42917517	CYP8B1
cg21982518	16	18995173	TMC7
cg21983579	19	36630882	CAPNS1
cg21984310	9	35829279	C9orf127
cg21985356	5	76383200	ZBED3
cg21985470	1	155271423	PKLR
cg21988041	12	104444060	GLT8D2
cg21988465	20	57429277	GNAS
cg21989094	19	39421295	MRPS12
cg21989500	16	23607577	NDUFAB1
cg21991396	1	247581417	CIAS1
cg21991830	8	53626936	RB1CC1
cg21992250	11	60718709	SLC15A3
cg21993406	5	68484783	CENPH
cg21995126	3	165555262	BCHE
cg22001782	1	147013236	BCL9
cg22004151	6	42952586	PPP2R5D
cg22005565	1	41487437	FLJ23878
cg22006386	19	38827378	C19orf15
cg22007326	12	124069649	TMED2
cg22007439	9	22446972	DMRTA1
cg22009138	5	65222522	ERBB2IP
cg22009489	2	241075960	MYEOV2
cg22009923	11	832065	CD151
cg22010317	X	45060544	CXorf36
cg22012054	12	57039895	ATP5B
cg22012981	3	58522689	ACOX2
cg22013966	14	95106170	SERPINA13
cg22016571	X	131157426	MASK
cg22016649	11	818917	PNPLA2
cg22016818	12	3000126	TULP3
cg22017387	15	91565357	VPS33B
cg22019980	6	127588823	RNF146
cg22021786	20	44207288	WFDC8
cg22022041	3	45928137	CCR9
cg22023770	6	13486545	C6orf114
cg22024281	8	119124108	EXT1
cg22024657	7	122839955	SLC13A1
cg22024876	11	105948183	KBTBD3
cg22025233	7	1022904	CYP2W1
cg22026853	6	99282887	POU3F2
cg22029275	13	25745784	FLJ25477
cg22029504	19	17622870	PGLS
cg22030890	6	146865233	RAB32
cg22031736	22	38239648	LOC129138
cg22034555	3	154042159	DHX36
cg22035229	1	76262648	MSH4
cg22036233	14	68283005	ZFYVE26
cg22036988	3	140770345	SPSB4
cg22037121	2	210635618	C2orf21
cg22037648	3	50311009	SEMA3B
cg22037919	7	45038995	CCM2
cg22038738	8	42064673	PLAT
cg22039287	18	40696075	RIT2
cg22039846	19	55281253	KIR2DL1
cg22040627	17	6617030	SLC13A5
cg22041635	1	155247476	HCN3
cg22041658	19	30097344	POP4
cg22043361	14	64970199	ZBTB25
cg22044848	3	16555311	RAFTLIN
cg22045288	10	134258421	C10orf91
cg22048492	11	65479309	HTATIP
cg22050705	3	44666898	ZNF197
cg22050893	2	179342982	FKBP7
cg22051636	11	19081590	MRGPRX2
cg22051763	12	101673672	UTP20
cg22051865	11	73019002	ARHGEF17
cg22052955	12	53625898	RARG
cg22054164	1	21617504	ECE1
cg22054191	19	42637630	POU2F2
cg22055427	3	152552440	P2RY1
cg22058458	6	79944186	HMGN3
cg22059008	16	2848312	TESSP1
cg22061523	17	76183551	TK1
cg22062068	11	7110074	HNRNPG-T
cg22062239	16	31106011	VKORC1
cg22063056	1	109505929	CLCC1
cg22063653	7	134331376	BPGM
cg22063989	1	38100795	RSPO1
cg22064129	18	43194482	SLC14A2
cg22064451	12	49583496	TUBA3
cg22064942	4	110355472	SEC24B
cg22065439	5	133304001	C5orf15
cg22065500	7	128695353	TNPO3
cg22066521	7	20687223	ABCB5
cg22067472	16	69458746	CYB5-M
cg22068038	15	65578960	PARP16
cg22068211	3	128295141	C3orf27
cg22068473	10	74033403	DDIT4
cg22068764	1	170501645	SCYL1BP1
cg22074467	10	5060566	AKR1C2
cg22074666	21	30452729	C21orf7
cg22074858	1	89488430	GBP3
cg22077101	5	154320902	MRPL22
cg22077553	1	171621732	MYOC
cg22080282	18	72920932	ZADH2
cg22081096	17	67137953	ABCA6
cg22082243	10	120101750	C10orf84
cg22082462	14	24540415	CPNE6
cg22083047	3	64211464	PRICKLE2
cg22083639	8	70747646	SLCO5A1
cg22083798	7	45961401	IGFBP3
cg22084336	3	33482401	UBP1
cg22084611	20	46414934	SULF2
cg22085335	2	11052081	KCNF1
cg22088368	22	37404888	MGC35206
cg22088594	13	37634133	FAM48A
cg22090592	14	105174642	C14orf173
cg22091798	11	62446605	LOC51035
cg22093158	11	59383768	OSBP
cg22096513	19	34919002	UBA2
cg22100821	20	656743	SCRT2
cg22101098	6	25830789	SLC17A1
cg22101147	3	52931946	TMEM110
cg22101336	19	16308937	AP1M1
cg22103585	12	49110427	CCNT1
cg22103999	16	4475555	DNAJA3
cg22105022	9	130508173	TOR2A
cg22105582	18	52496070	RAB27B
cg22108175	8	19796591	LPL
cg22108265	11	73471972	RAB6A
cg22110261	2	197791986	PGAP1
cg22110492	9	136283026	REXO4
cg22111003	2	223725731	ACSL3
cg22113807	20	3140865	FLJ13149
cg22114222	3	156392417	TIPARP
cg22115808	16	4743814	NUDT16L1
cg22116290	16	68481968	SMPD3
cg22117143	9	13251431	MPDZ
cg22120948	17	27915972	GIT1
cg22122449	22	51176711	ACR
cg22123464	19	47974901	SLC8A2
cg22125370	12	93966485	SOCS2
cg22125922	20	25677738	ZNF337
cg22126032	7	116166529	CAV1
cg22126266	1	180199560	LHX4
cg22127491	4	140217063	NDUFC1
cg22129364	1	53067894	GPX7
cg22130834	1	55267046	TTC22
cg22131172	13	111522865	LOC283487
cg22131691	7	32110988	PDE1C
cg22134325	11	66188745	NPAS4
cg22136326	16	57278759	ARL2BP
cg22136365	16	71611043	TAT
cg22136753	20	18118066	CSRP2BP
cg22138278	8	145158307	MAF1
cg22138461	2	172291219	FLJ13984
cg22139563	17	39597813	KRTHA8
cg22139878	10	91174299	IFIT5
cg22140675	17	42147960	G6PC3
cg22141781	12	95397704	NDUFA12
cg22143352	14	75897841	JDP2
cg22148243	X	40506974	CXorf38
cg22148652	2	152684540	ARL5
cg22149792	2	98127954	KIAA1641
cg22150335	10	62148959	ANK3
cg22151768	12	1702874	FBXL14
cg22152192	16	21315153	CRYM
cg22152328	21	42798386	MX1
cg22152667	7	97619372	OCM
cg22153116	9	15306736	C9orf52
cg22153481	12	49412872	PRKAG1
cg22153873	2	60781524	BCL11A
cg22154562	7	100136517	HRBL
cg22155248	12	6560794	TAPBPL
cg22156632	2	219725069	WNT6
cg22158923	7	100824169	FLJ39237
cg22158956	4	39529514	UGDH
cg22161476	4	163085081	FSTL5
cg22161874	9	77503042	TRPM6
cg22165175	1	111148915	KCNA2
cg22165507	1	165601007	MGST3
cg22165685	10	135051292	VENTX
cg22166290	2	60780483	BCL11A
cg22168676	6	10060780	OFCC1
cg22169418	11	62359237	RBM21
cg22170618	9	130548649	CDK9
cg22171829	7	95225520	PDK4
cg22172230	11	9685768	SWAP70
cg22172494	11	2017362	H19
cg22173227	6	31948523	C4B
cg22174355	9	114413582	GNG10
cg22175764	20	56803964	C20orf86
cg22175811	17	7590052	TP53
cg22176017	11	62529460	POLR2G
cg22176097	17	27229885	MGC23280
cg22176895	1	214162039	PROX1
cg22177707	4	130014893	FLJ30655
cg22178085	16	15736658	LKAP
cg22179082	13	27334259	GPR12
cg22181664	1	86934325	CLCA1
cg22182110	3	121468645	GOLGB1
cg22182666	17	56405155	BZRAP1
cg22182945	4	71200583	NYD-SP26
cg22182975	6	167571172	GPR31
cg22183626	13	45150990	TSC22D1
cg22183706	11	14993818	CALCA
cg22183849	3	154042356	DHX36
cg22184145	4	57845401	POLR2B
cg22185378	7	73039812	WBSCR14
cg22186533	8	144680410	EEF1D
cg22187094	15	89878452	POLG
cg22187630	19	13616871	CACNA1A
cg22187826	3	121554169	EAF2
cg22188058	20	43976933	SDC4
cg22188495	12	42984466	PRICKLE1
cg22189019	19	640346	FGF22
cg22189286	12	119616193	HSPB8
cg22189519	9	4668226	CDC37L1
cg22189618	X	92928608	NAP1L3
cg22189725	1	33546525	ADC
cg22190090	17	36955626	PIP5K2B
cg22190114	19	56459234	NALP8
cg22190291	1	21766732	NBPF3
cg22190705	2	9346217	DDEF2
cg22190819	20	26036118	C20orf91
cg22190861	2	175351711	GPR155
cg22192762	12	94542778	PLXNC1
cg22193702	1	17531433	PADI1
cg22194129	12	7901661	CLEC4C
cg22194305	4	2264032	MXD4
cg22195268	17	71227699	FAM104A
cg22197033	17	8649004	CCDC42
cg22197708	11	59855616	MS4A2
cg22197787	1	211306986	KCNH1
cg22197830	5	134209784	C5orf14
cg22198425	1	24070203	TCEB3
cg22198623	16	56701868	MT1G
cg22199080	12	58135833	CENTG1
cg22199118	8	69350927	C8orf34
cg22199779	9	33076800	SMU1
cg22201387	14	74485554	ENTPD5
cg22202141	1	161520591	FCGR3A
cg22209624	1	210406738	SERTAD4
cg22211866	15	77713084	HMG20A
cg22213042	7	129906627	CPA2
cg22214414	20	58507232	SYCP2
cg22215192	1	104160257	AMY2A
cg22215520	5	43557435	PAIP1
cg22215728	3	61236652	FHIT
cg22218909	8	6876386	DEFA3
cg22220722	1	20306641	PLA2G2A
cg22222251	7	44039076	WBSCR19
cg22223602	11	119077220	CBL
cg22224704	11	67352041	GSTP1
cg22226765	17	73257283	GGA3
cg22226839	1	203596051	ATP2B4
cg22227058	5	159846119	SLU7
cg22227689	17	55055539	SCPEP1
cg22227965	13	76194354	LMO7
cg22228134	14	25078609	GZMH
cg22228205	14	53620229	DDHD1
cg22228296	3	141457315	RNF7
cg22229034	5	172198031	DUSP1
cg22229142	22	37447306	KCTD17
cg22230395	5	153418202	C5orf3
cg22231902	2	119604901	EN1
cg22232206	6	43138185	SRF
cg22232859	9	97203278	HIATL1
cg22233974	1	39546511	MACF1
cg22234344	2	191184810	HIBCH
cg22234962	1	155291297	C1orf104
cg22236626	1	212606819	NENF
cg22238923	2	74781587	DOK1
cg22241124	2	98986375	CNGA3
cg22242539	17	1665220	SERPINF1
cg22243662	2	10862305	ATP6V1C2
cg22243733	11	7506434	OLFML1
cg22243844	20	18488366	SEC23B
cg22244118	6	80714048	TTK
cg22244122	9	136243698	SURF4
cg22244418	16	56484117	OGFOD1
cg22247240	14	74815187	C14orf115
cg22248011	6	52442381	TRAM2
cg22252999	4	76996414	ART3
cg22253036	11	118662786	DDX6
cg22253945	2	105858489	GPR45
cg22254104	9	124991432	LHX6
cg22255355	19	58838374	HKR2
cg22258437	1	23886007	ID3
cg22262140	22	21986976	FLJ36046
cg22262168	9	27528999	MOBKL2B
cg22262549	1	145610689	POLR3C
cg22264436	17	41836423	SOST
cg22264946	6	84937441	C6orf84
cg22266967	4	6695698	S100P
cg22267176	6	170152116	TCTE3
cg22268164	8	110099750	TRHR
cg22268231	19	50922484	SPIB
cg22269180	15	25972025	ATP10A
cg22269795	1	15735965	EFHD2
cg22271212	19	3028786	TLE2
cg22272545	2	197036243	STK17B
cg22274662	7	149194095	FLJ31413
cg22276571	20	17549599	DSTN
