gene_symbol	chromosome	start_loc	stop_loc	strand
RP13-34L8.3|X|ENSG00000220246	X	407882	408158	-
RP13-34L8.6|X|ENSG00000220301	X	445070	445940	+
RP13-34L8.7|X|ENSG00000218036	X	463252	465796	+
RP13-34L8.8|X|ENSG00000218516	X	479870	480402	-
RP13-362E11.1|X|ENSG00000219171	X	348683	350243	-
RP13-362E11.2|X|ENSG00000219983	X	429355	429718	-
RP13-36C9.4|X|ENSG00000220512	X	493850	495314	-
RP13-36C9.5|X|ENSG00000217209	X	514234	515698	+
RP13-36G14.2|X|ENSG00000188441	X	702932	703290	+
RP13-371D18.2|6|ENSG00000219085	6	314777	315650	-
RP13-371D18.3|6|ENSG00000219881	6	355361	356341	+
RP13-401N8.5|20|ENSG00000219137	20	729027	729856	+
RP13-439H18.7|10|ENSG00000218700	10	337220	337912	-
RP13-444K19.1|X|ENSG00000218112	X	774880	775302	+
RP13-461N9.2|9|ENSG00000218111	9	363206	363429	-
RP13-465B17.2|X|ENSG00000216546	X	404510	404837	-
RP13-465B17.2|Y|ENSG00000216546	Y	404510	404837	-
RP13-465B17.3|X|ENSG00000220623	X	425971	426087	-
RP13-465B17.3|Y|ENSG00000220623	Y	425971	426087	-
RP13-467E5.1|9|ENSG00000217501	9	701551	702112	-
RP13-470G3.1|X|ENSG00000219815	X	684680	685054	+
RP13-470G3.2|X|ENSG00000216592	X	729907	730108	-
RP13-479F17.2|X|ENSG00000216515	X	947044	948082	-
RP13-483F6.1|X|ENSG00000220640	X	793183	793813	-
RP13-507I23.2|X|ENSG00000217207	X	945439	947260	-
RP13-52K8.1|X|ENSG00000219173	X	296238	314576	+
RP13-55H22.2|X|ENSG00000220736	X	258706	259299	+
RP13-565O16.2|X|ENSG00000216965	X	908863	923294	-
RP13-60P5.2|X|ENSG00000218677	X	454856	455363	+
RP13-62H24.1|X|ENSG00000217759	X	795530	796275	+
RP13-643D4.1|X|ENSG00000218163	X	377000	377552	-
RP13-75G22.1|X|ENSG00000216674	X	222934	224368	+
RP13-77O11.12|X|ENSG00000217710	X	719513	719642	-
RP13-77O11.2|X|ENSG00000220761	X	750843	752038	-
RP13-77O11.7|X|ENSG00000220779	X	688969	689239	+
RP13-77O11.8|X|ENSG00000217383	X	699590	703919	-
RP13-824C8.2|X|ENSG00000218987	X	72430	73126	-
RP13-83C14.1|X|ENSG00000218840	X	655007	655637	-
RP13-83C14.2|X|ENSG00000217891	X	665492	666944	+
RP13-88F20.1|X|ENSG00000220967	X	443914	446711	-
RP13-928P6.3|X|ENSG00000219546	X	841419	841923	-
RP13-93L13.1|9|ENSG00000218102	9	460082	460537	+
RP13-93L13.2|9|ENSG00000219641	9	437403	438594	+
RP1L1|8|ENSG00000183638	8	822861	928699	-
RP1|8|ENSG00000104237	8	506229	520996	+
RP2|X|ENSG00000102218	X	345284	390702	+
RP3-322L4.2|6|ENSG00000220771	6	368725	368966	+
RP3-323B6.1|X|ENSG00000219516	X	553706	554999	+
RP3-323K23.3|6|ENSG00000219532	6	247588	247867	-
RP3-323M4.2|6|ENSG00000215223	6	451993	453982	+
RP3-323M4.3|6|ENSG00000217824	6	540597	540873	-
RP3-323P13.1|6|ENSG00000218213	6	107407	108107	-
RP3-324O17.4|20|ENSG00000219431	20	665095	665640	+
RP3-329A5.1|6|ENSG00000217004	6	488161	488803	-
RP3-332O11.1|1|ENSG00000219740	1	908063	909005	+
RP3-333B15.2|20|ENSG00000218481	20	459401	463621	+
RP3-334F4.1|6|ENSG00000220773	6	10259	11142	+
RP3-334F4.2|6|ENSG00000216347	6	988141	988804	-
RP3-336K20__B.2|6|ENSG00000216985	6	847840	848296	+
RP3-337H4.1|6|ENSG00000137221	6	307392	336372	+
RP3-339A18.3|X|ENSG00000219591	X	405715	406471	-
RP3-340B19.2|6|ENSG00000219023	6	764857	765248	+
RP3-340B19.5|6|ENSG00000218749	6	816612	816918	+
RP3-340H11.2|6|ENSG00000217231	6	976853	977813	+
RP3-341I10.1|6|ENSG00000218689	6	181190	181993	-
RP3-342P20.2|1|ENSG00000217900	1	879514	880238	+
RP3-343K2.4|20|ENSG00000220593	20	515009	515547	-
RP3-344J20.1|6|ENSG00000216378	6	533191	534174	+
RP3-346O6.2|X|ENSG00000219299	X	407669	407881	+
RP3-347M6.1|X|ENSG00000217491	X	126804	127286	-
RP3-347M6.2|X|ENSG00000219931	X	127679	129559	+
RP3-348I23.3|6|ENSG00000216591	6	622625	623952	-
RP3-351K20.4|6|ENSG00000220744	6	582352	583242	+
RP3-353H6.1|X|ENSG00000216885	X	31537	31776	+
RP3-354N19.1|6|ENSG00000220139	6	200465	200644	+
RP3-354N19.3|6|ENSG00000216316	6	310301	310882	-
RP3-355L5.3|6|ENSG00000216639	6	21519	22265	+
RP3-357D13.1|6|ENSG00000218582	6	658096	659099	-
RP3-357D13.3|6|ENSG00000220311	6	669306	669610	+
RP3-357I16.1|1|ENSG00000217351	1	80986	81078	+
RP3-358H7.1|X|ENSG00000220625	X	868834	871474	-
RP3-359N14.1|6|ENSG00000219088	6	389696	391368	+
RP3-361I14.1|6|ENSG00000220666	6	817612	818835	-
RP3-363L9.1|X|ENSG00000218958	X	634828	635124	-
RP3-366N23.4|6|ENSG00000217447	6	28737	29318	+
RP3-368A4.3|X|ENSG00000219920	X	874304	876112	+
RP3-369A17.2|6|ENSG00000218806	6	579918	580870	-
RP3-370M22.6|22|ENSG00000172449	22	656996	657815	+
RP3-375P9.2|6|ENSG00000217130	6	817459	817956	+
RP3-378P9.1|X|ENSG00000220345	X	715190	715458	+
RP3-378P9.2|X|ENSG00000218912	X	716704	717333	+
RP3-380C13.1|X|ENSG00000217104	X	723797	724226	+
RP3-382I10.2|6|ENSG00000216324	6	567144	567437	-
RP3-382I10.3|6|ENSG00000218793	6	582514	583495	-
RP3-382I10.4|6|ENSG00000218698	6	585744	586524	-
RP3-384D21.2|X|ENSG00000217069	X	311532	311866	-
RP3-389A20.2|X|ENSG00000217287	X	823312	823705	-
RP3-389A20.5|X|ENSG00000217991	X	759646	759998	-
RP3-390O13.1|X|ENSG00000217588	X	172252	172990	+
RP3-391O22.1|6|ENSG00000220643	6	759885	760389	+
RP3-391O22.2|6|ENSG00000216636	6	689821	690541	+
RP3-391O22.3|6|ENSG00000196114	6	649541	649939	-
RP3-393E18.1|6|ENSG00000216480	6	877037	877517	-
RP3-393P12.1|X|ENSG00000220295	X	285135	287005	-
RP3-395C13.1|6|ENSG00000218631	6	573821	574436	-
RP3-397H23.2|6|ENSG00000218459	6	250794	251045	+
RP3-398D13.2|6|ENSG00000216863	6	574499	574799	-
RP3-399J4.1|6|ENSG00000216853	6	14564	15003	-
RP3-399J4.2|6|ENSG00000220370	6	912561	912786	+
RP3-400B16.2|6|ENSG00000216307	6	567189	568069	+
RP3-402G11.5|22|ENSG00000073169	22	445343	461980	+
RP3-403A15.1|6|ENSG00000220694	6	655475	656025	+
RP3-403L10.2|6|ENSG00000220867	6	125667	125941	+
RP3-406A7.1|6|ENSG00000216519	6	748673	748914	+
RP3-406A7.3|6|ENSG00000220660	6	794807	795140	+
RP3-406A7.4|6|ENSG00000218424	6	906531	906822	-
RP3-406A7.5|6|ENSG00000216613	6	850532	851105	+
RP3-406C18.1|X|ENSG00000217283	X	858800	859804	-
RP3-406C18.2|X|ENSG00000220777	X	883804	884927	-
RP3-406P24.1|6|ENSG00000216657	6	356325	357362	+
RP3-407E4.2|6|ENSG00000218617	6	873525	873909	+
RP3-407E4.3|6|ENSG00000218274	6	876310	878409	-
RP3-407E4.4|6|ENSG00000218048	6	922069	924883	+
RP3-408B20.4|6|ENSG00000216629	6	925211	926136	+
RP3-408N23.4|22|ENSG00000216709	22	744961	745451	-
RP3-410I8.1|1|ENSG00000220121	1	142827	143311	-
RP3-412A9.12|22|ENSG00000220066	22	419941	420313	+
RP3-415N12.1|6|ENSG00000220506	6	513904	514626	-
RP3-416J7.1|6|ENSG00000218577	6	112607	115631	-
RP3-417G15.1|X|ENSG00000219382	X	398505	398920	+
RP3-417G15.3|X|ENSG00000219153	X	490329	491216	+
RP3-417O22.1|6|ENSG00000216518	6	106806	107710	+
RP3-419C19.2|1|ENSG00000216514	1	67019	67595	+
RP3-419C19.3|1|ENSG00000220372	1	62981	63653	+
RP3-420J14.1|6|ENSG00000215124	6	370404	371748	-
RP3-422F24.2|6|ENSG00000220598	6	660990	661803	-
RP3-422G23.2|6|ENSG00000215878	6	846536	847508	-
RP3-422G23.3|6|ENSG00000218499	6	837320	837491	+
RP3-423B22.5|1|ENSG00000218002	1	336117	336371	+
RP3-425P12.4|6|ENSG00000219682	6	65521	66918	-
RP3-426I6.2|1|ENSG00000220213	1	505910	506258	+
RP3-427A4.2|6|ENSG00000218694	6	267389	267742	-
RP3-428A13.1|X|ENSG00000218083	X	13502	15686	+
RP3-430N8.8|22|ENSG00000218230	22	209144	209706	+
RP3-431A14.4|6|ENSG00000220349	6	961436	962372	+
RP3-431C21.1|X|ENSG00000216497	X	28405	28635	+
RP3-433F14.1|6|ENSG00000220340	6	295106	295329	-
RP3-433F14.2|6|ENSG00000219087	6	294983	295138	+
RP3-433G13.1|X|ENSG00000219655	X	276308	276605	-
RP3-435K13.1|6|ENSG00000216523	6	107746	107974	-
RP3-438G17.1|6|ENSG00000220184	6	899400	899912	-
RP3-442M11.1|6|ENSG00000218676	6	449173	450694	+
RP3-445O10.1|1|ENSG00000217652	1	429945	430587	+
RP3-447E21.3|6|ENSG00000220020	6	205547	205692	-
RP3-450M14.1|20|ENSG00000218353	20	697438	697975	+
RP3-451B15.3|6|ENSG00000218893	6	828230	828369	+
RP3-452M16.1|X|ENSG00000217397	X	236213	237042	-
RP3-453A3.1|X|ENSG00000218523	X	177962	178343	+
RP3-453C12.8|20|ENSG00000219944	20	197378	197736	-
RP3-453I5.2|6|ENSG00000218730	6	684525	684930	-
RP3-455E7.1|6|ENSG00000220291	6	297016	309098	+
RP3-455H14.1|X|ENSG00000219191	X	609779	610682	-
RP3-455J7.1|1|ENSG00000218805	1	467692	468742	+
RP3-455J7.3|1|ENSG00000217876	1	539548	540003	+
RP3-461P17.4|20|ENSG00000220621	20	349013	349257	-
RP3-461P17.6|20|ENSG00000216337	20	345826	346044	-
RP3-466I7.1|6|ENSG00000216381	6	235954	236522	+
RP3-468K3.1|6|ENSG00000217372	6	777307	778622	+
RP3-471M13.1|1|ENSG00000220611	1	45450	45761	-
RP3-472M2.2|6|ENSG00000218757	6	835351	835897	-
RP3-473B4.4|X|ENSG00000220934	X	690425	691019	-
RP3-474I12.8|22|ENSG00000187012	22	618460	621570	+
RP3-475B7.3|X|ENSG00000219305	X	635517	637040	-
RP3-476K8.4|1|ENSG00000219687	1	221452	221986	-
RP3-477M7.5|1|ENSG00000220443	1	52935	53232	-
RP3-477M7.6|1|ENSG00000218059	1	55248	55394	+
RP3-481A17.1|X|ENSG00000217387	X	704104	704539	+
RP3-481F12.1|20|ENSG00000217823	20	399018	399168	+
RP3-481F12.4|20|ENSG00000220097	20	427898	428841	-
RP3-483K16.3|6|ENSG00000219863	6	740369	740719	+
RP3-492P14.2|6|ENSG00000220537	6	158350	159328	-
RP3-495O10.1|6|ENSG00000217514	6	46720	46973	+
RP3-499B10.3|X|ENSG00000203503	X	893014	893757	-
RP3-499B10.5|X|ENSG00000219536	X	920076	920859	+
RP3-501N12.3|6|ENSG00000217408	6	604318	604930	-
RP3-508D13.1|6|ENSG00000217786	6	31659	32298	-
RP3-508I15.16|22|ENSG00000219106	22	504451	505213	-
RP3-509I19.6|6|ENSG00000220600	6	458007	458216	-
RP3-509L4.1|6|ENSG00000217330	6	682344	682908	+
RP3-510O8.3|6|ENSG00000220734	6	974892	975911	+
RP3-511B24.4|20|ENSG00000216278	20	563010	563472	+
RP3-514P16.1|X|ENSG00000216631	X	863985	865750	-
RP3-519P24.2|X|ENSG00000217839	X	81896	82686	-
RP3-520B18.1|6|ENSG00000220446	6	669320	669657	-
RP3-522D1.2|1|ENSG00000216603	1	425227	425382	-
RP3-522J7.5|22|ENSG00000217111	22	60708	61172	+
RP3-525L6.2|6|ENSG00000220920	6	715993	716351	+
RP3-525N14.2|X|ENSG00000218023	X	707039	707726	-
RP3-525N14.3|X|ENSG00000219816	X	715438	717657	-
RP3-527B10.1|6|ENSG00000217085	6	928712	929305	-
RP4-533D7.3|1|ENSG00000216741	1	302344	302563	+
RP4-534P7.2|1|ENSG00000219802	1	934520	935234	+
RP4-535B20.2|1|ENSG00000217013	1	335947	336666	-
RP4-535B20.3|1|ENSG00000219473	1	350889	351150	-
RP4-537K23.2|X|ENSG00000216993	X	494463	500721	+
RP4-539M6.17|22|ENSG00000214491	22	642308	664512	-
RP4-539M6.18|22|ENSG00000216623	22	557667	558148	+
RP4-545L17.10|20|ENSG00000215595	20	132098	136918	+
RP4-549L20.2|1|ENSG00000219504	1	903780	904762	-
RP4-551E13.1|X|ENSG00000220833	X	984182	985577	-
RP4-551E13.2|X|ENSG00000218348	X	974846	977110	+
RP4-552O12.1|1|ENSG00000220124	1	710687	713204	-
RP4-555N2.2|X|ENSG00000216779	X	725874	726834	+
RP4-560B9.4|1|ENSG00000216944	1	844908	845476	+
RP4-560B9.5|1|ENSG00000218993	1	834377	834859	-
RP4-562J12.1|X|ENSG00000216396	X	382978	384277	-
RP4-565E6.3|1|ENSG00000219671	1	209500	209918	+
RP4-566D2.1|1|ENSG00000205179	1	609562	610229	-
RP4-569D19.5|22|ENSG00000216545	22	245366	247091	-
RP4-570L12.3|X|ENSG00000220073	X	845518	852244	-
RP4-570O12.2|6|ENSG00000220131	6	406508	406861	+
RP4-575N6.2|1|ENSG00000218504	1	219042	219384	+
RP4-580G13.1|20|ENSG00000217065	20	429091	430014	+
RP4-580L15.2|1|ENSG00000217526	1	457883	458804	+
RP4-580O19.2|1|ENSG00000219839	1	431895	432630	+
RP4-581F12.1|X|ENSG00000216941	X	385031	385174	-
RP4-581O6.1|1|ENSG00000220328	1	766593	766744	+
RP4-590F24.2|1|ENSG00000216343	1	611581	612386	-
RP4-591B8.2|1|ENSG00000216325	1	70082	70508	+
RP4-593M8.1|1|ENSG00000220849	1	363466	363832	-
RP4-595K12.2|1|ENSG00000216875	1	616331	617074	-
RP4-597N16.1|1|ENSG00000216932	1	511753	511978	-
RP4-603I14.3|1|ENSG00000119916	1	567974	568343	+
RP4-604A21.1|1|ENSG00000220723	1	783008	783334	-
RP4-604K5.1|1|ENSG00000183291	1	565086	617063	-
RP4-609E1.2|1|ENSG00000217790	1	510967	511855	+
RP4-609E1.3|1|ENSG00000217052	1	516978	517363	-
RP4-610C12.2|20|ENSG00000204555	20	129262	129440	-
RP4-610L12.1|1|ENSG00000216979	1	760092	760844	-
RP4-610L12.2|1|ENSG00000218587	1	718461	719507	-
RP4-612B15.2|1|ENSG00000219828	1	487552	488106	+
RP4-612B18.1|1|ENSG00000218656	1	907444	907793	-
RP4-612C19.2|1|ENSG00000220257	1	48883	49067	-
RP4-613A2.3|1|ENSG00000216806	1	529713	529977	+
RP4-620E11.4|20|ENSG00000217365	20	825669	828259	-
RP4-620E11.5|20|ENSG00000219721	20	748698	749422	+
RP4-620F22.3|1|ENSG00000219841	1	992315	992976	-
RP4-621B10.2|1|ENSG00000216529	1	806678	808070	+
RP4-621B10.3|1|ENSG00000217341	1	814754	815645	-
RP4-621B10.5|1|ENSG00000216580	1	855042	856038	-
RP4-621B10.6|1|ENSG00000217844	1	865535	866696	+
RP4-630J13.1|1|ENSG00000219711	1	346552	347232	+
RP4-631H13.4|1|ENSG00000220334	1	1001	1177	-
RP4-631H13.5|1|ENSG00000218099	1	19288	19686	-
RP4-631H13.6|1|ENSG00000218568	1	901272	901464	+
RP4-633H17.2|1|ENSG00000218685	1	452148	452800	-
RP4-633I8.1|1|ENSG00000218821	1	895918	896575	+
RP4-633I8.2|1|ENSG00000217932	1	931691	932423	-
RP4-633I8.3|1|ENSG00000217799	1	943963	944994	+
RP4-635A23.3|1|ENSG00000216585	1	145205	147275	-
RP4-635A23.4|1|ENSG00000217936	1	163763	164741	+
RP4-635G19.1|X|ENSG00000220705	X	532453	533340	-
RP4-640E24.1|1|ENSG00000219510	1	700642	700994	-
RP4-641G12.3|1|ENSG00000219512	1	887648	888075	+
RP4-641G12.4|1|ENSG00000220148	1	970450	972036	+
RP4-644F6.3|1|ENSG00000216489	1	112834	128758	+
RP4-646B12.2|1|ENSG00000179209	1	646596	647001	+
RP4-647M16.1|1|ENSG00000217890	1	385687	385836	+
RP4-651E10.3|1|ENSG00000219723	1	255264	255981	-
RP4-654C18.1|1|ENSG00000220249	1	959982	961302	+
RP4-654H19.2|1|ENSG00000216413	1	917299	917584	+
RP4-654J19.1|1|ENSG00000220282	1	824101	825532	-
RP4-655C4.1|1|ENSG00000220821	1	410205	410727	+
RP4-655C5.3|6|ENSG00000213536	6	916256	916459	-
RP4-655N15.3|1|ENSG00000220126	1	402861	403364	-
RP4-657D16.4|1|ENSG00000219625	1	682227	683277	-
RP4-657D16.5|1|ENSG00000220864	1	684151	685029	+
RP4-659I19.1|1|ENSG00000217457	1	291421	292204	+
RP4-663N10.2|1|ENSG00000216304	1	82088	86174	+
RP4-665J23.3|1|ENSG00000220567	1	595505	596125	-
RP4-665N4.5|1|ENSG00000217255	1	860190	861192	-
RP4-666O22.1|1|ENSG00000218392	1	699895	700342	-
RP4-666O22.2|1|ENSG00000216700	1	752199	752756	+
RP4-667H12.4|1|ENSG00000217815	1	366492	367344	+
RP4-669K10.3|1|ENSG00000219369	1	327047	327953	-
RP4-669L17.6|1|ENSG00000219754	1	368993	369316	-
RP4-669L17.8|1|ENSG00000220596	1	315959	317975	+
RP4-669L17.9|1|ENSG00000219774	1	319289	322106	-
RP4-669P10.15|22|ENSG00000218093	22	106055	111185	-
RP4-672J20.1|1|ENSG00000220158	1	1001	1481	+
RP4-672J20.2|1|ENSG00000218110	1	968124	968645	-
RP4-673D20.1|20|ENSG00000220200	20	593929	698075	-
RP4-675C20.2|1|ENSG00000217774	1	182967	183489	+
RP4-675G8.2|1|ENSG00000219587	1	191904	192875	-
RP4-675G8.3|1|ENSG00000219732	1	204863	205718	-
RP4-675G8.4|1|ENSG00000219353	1	209090	209363	-
RP4-680D5.3|1|ENSG00000142635	1	78785	79231	+
RP4-680D5.4|1|ENSG00000216891	1	88831	89055	-
RP4-681N20.1|20|ENSG00000218056	20	953299	953826	+
RP4-682E18.1|1|ENSG00000219318	1	732493	733228	+
RP4-683M8.1|1|ENSG00000218244	1	219824	220393	-
RP4-684L20.2|1|ENSG00000220411	1	622225	623161	+
RP4-686J16.2|1|ENSG00000219018	1	341574	342576	-
RP4-694A7.3|1|ENSG00000218491	1	981993	982287	-
RP4-694B14.4|20|ENSG00000220284	20	664620	665149	-
RP4-695O20__B.10|22|ENSG00000197182	22	173708	229849	+
RP4-696H22.2|X|ENSG00000216353	X	51813	53543	+
RP4-696P19.2|6|ENSG00000220573	6	332769	333512	+
RP4-697E16.1|1|ENSG00000220357	1	681150	682362	+
RP4-697K14.11|20|ENSG00000130589	20	742025	758178	-
RP4-700A9.1|1|ENSG00000217012	1	413015	413185	+
RP4-706A16.3|1|ENSG00000216814	1	262674	263228	+
RP4-706L14.2|1|ENSG00000217168	1	907425	908424	-
RP4-710L4.1|X|ENSG00000219234	X	474776	476518	+
RP4-710M16.1|1|ENSG00000219539	1	287006	287895	-
RP4-713B5.2|1|ENSG00000219914	1	233615	234126	-
RP4-714D9.4|1|ENSG00000219523	1	62007	62258	+
RP4-717I23.2|1|ENSG00000217174	1	128089	128257	-
RP4-717M23.2|20|ENSG00000217970	20	196962	197361	+
RP4-724P12.1|6|ENSG00000218337	6	296552	296891	-
RP4-728D4.3|1|ENSG00000216751	1	289612	291308	+
RP4-730D4.1|20|ENSG00000217390	20	973009	973874	+
RP4-730K3.3|1|ENSG00000217298	1	309032	309779	-
RP4-735C1.5|1|ENSG00000219071	1	262966	263320	-
RP4-735N21.1|1|ENSG00000217126	1	388361	388761	+
RP4-736I12.1|1|ENSG00000218480	1	274225	274966	+
RP4-736I12.2|1|ENSG00000218984	1	302167	302506	+
RP4-738P11.3|1|ENSG00000216606	1	625670	626287	+
RP4-738P11.4|1|ENSG00000216686	1	661584	662373	-
RP4-738P15.4|20|ENSG00000216300	20	155930	156824	-
RP4-739H11.1|1|ENSG00000219028	1	554401	555121	-
RP4-740O15.1|1|ENSG00000218824	1	749987	750236	+
RP4-741O10.3|X|ENSG00000216833	X	738222	738347	-
RP4-742C19.11|22|ENSG00000218071	22	937233	937653	+
RP4-742C19.9|22|ENSG00000217676	22	902001	902274	-
RP4-753D5.3|6|ENSG00000216913	6	116534	117139	-
RP4-758J24.4|1|ENSG00000217395	1	169296	169533	+
RP4-763G1.1|1|ENSG00000217598	1	745670	746397	+
RP4-765A10.1|1|ENSG00000219813	1	130592	131477	+
RP4-765F13.1|X|ENSG00000219981	X	323634	324333	+
RP4-765F13.2|X|ENSG00000219221	X	346544	347432	+
RP4-769N13.2|X|ENSG00000220050	X	32225	32681	+
RP4-771M4.2|1|ENSG00000216534	1	163703	164005	+
RP4-775C13.1|20|ENSG00000218144	20	144548	146230	+
RP4-775D17.1|1|ENSG00000217479	1	943382	944225	+
RP4-781L3.1|1|ENSG00000172823	1	811881	812282	-
RP4-785G19.2|20|ENSG00000217674	20	435641	436225	-
RP4-785J1.1|1|ENSG00000218812	1	414315	414481	+
RP4-788L13.1|1|ENSG00000117600	1	188275	233573	+
RP4-794H19.3|1|ENSG00000218259	1	748174	748992	+
RP4-796B4.1|1|ENSG00000218294	1	514129	515128	-
RP4-796F18.2|1|ENSG00000218462	1	431340	432075	-
RP4-796I17.5|22|ENSG00000218600	22	919652	919967	+
RP4-798A17.5|1|ENSG00000218765	1	427923	428154	-
RP4-800M22.1|1|ENSG00000218368	1	141137	141469	-
RP4-800M22.2|1|ENSG00000218231	1	143053	143893	-
RP4-800M22.3|1|ENSG00000220650	1	160713	161416	+
RP4-800M22.4|1|ENSG00000219580	1	170782	171175	-
RP4-801G22.2|1|ENSG00000219474	1	436831	437620	-
RP4-801G22.3|1|ENSG00000220750	1	443192	447193	-
RP4-803A2.2|1|ENSG00000216226	1	879910	881191	+
RP4-806M20.2|20|ENSG00000219697	20	810992	854281	-
RP4-808O4.2|X|ENSG00000216474	X	617744	618568	+
RP4-809F4.1|1|ENSG00000218489	1	568557	569490	-
RP4-810F7.1|6|ENSG00000219453	6	416090	416368	+
RP4-814E15.1|1|ENSG00000218252	1	232932	233640	-
RP5-1000E10.4|1|ENSG00000052723	1	379626	390832	-
RP5-1007G16.3|1|ENSG00000217597	1	758409	760028	+
RP5-1014O16.10|X|ENSG00000217528	X	445737	445832	+
RP5-1014O16.1|X|ENSG00000217777	X	442979	443253	-
RP5-1014O16.6|X|ENSG00000218398	X	493159	494100	+
RP5-1014O16.7|X|ENSG00000216470	X	502116	502590	+
RP5-1014O16.9|X|ENSG00000217243	X	442755	442853	+
RP5-1017O19.1|1|ENSG00000216597	1	872611	873214	+
RP5-1018D12.6|20|ENSG00000216393	20	458962	462062	-
RP5-1022J11.1|20|ENSG00000217673	20	623207	623523	+
RP5-1022P6.2|20|ENSG00000125772	20	475283	541874	-
RP5-1022P6.3|20|ENSG00000218548	20	479688	480329	+
RP5-1033K19.1|1|ENSG00000218779	1	842945	843281	-
RP5-1033K19.2|1|ENSG00000220003	1	849059	849275	-
RP5-1039K5.16|22|ENSG00000222044	22	780049	782112	-
RP5-1041C10.3|20|ENSG00000220552	20	923154	925114	+
RP5-1042I8.3|1|ENSG00000219131	1	486869	487295	+
RP5-1042I8.6|1|ENSG00000219683	1	519857	520480	+
RP5-1043E3.1|6|ENSG00000218939	6	219712	220844	-
RP5-1043F6.1|1|ENSG00000217410	1	191319	192302	+
RP5-1044H5.2|1|ENSG00000220683	1	557290	557515	-
RP5-1046G13.2|6|ENSG00000218732	6	925900	926737	-
RP5-1049G16.4|20|ENSG00000218714	20	736502	737674	-
RP5-1050K3.2|20|ENSG00000219162	20	103727	104619	+
RP5-1051H14.1|10|ENSG00000203336	10	904426	906879	-
RP5-1052M9.1|X|ENSG00000219631	X	774807	774890	-
RP5-1052M9.4|X|ENSG00000218078	X	781550	782008	+
RP5-1053E7.2|1|ENSG00000219140	1	876558	877117	+
RP5-1056L3.3|1|ENSG00000218307	1	82301	82755	+
RP5-1059E7.2|X|ENSG00000217762	X	621351	621632	+
RP5-1059H15.1|1|ENSG00000218085	1	451987	452534	+
RP5-1065J22.2|1|ENSG00000178521	1	427875	428157	-
RP5-1065J22.4|1|ENSG00000218044	1	544349	545678	-
RP5-1065J22.7|1|ENSG00000219444	1	544024	545678	-
RP5-1065P14.1|1|ENSG00000181413	1	1352	1766	+
RP5-1068B5.1|1|ENSG00000220182	1	384201	384831	+
RP5-1068E13.4|20|ENSG00000220165	20	759273	760539	-
RP5-1068F16.3|20|ENSG00000219034	20	266735	267014	+
RP5-1068H6.1|20|ENSG00000220602	20	666517	667521	-
RP5-1077B9.4|1|ENSG00000116691	1	253714	266308	+
RP5-1087E8.2|1|ENSG00000220627	1	752610	752808	-
RP5-1091N2.2|X|ENSG00000219791	X	515275	517531	-
RP5-1091N2.3|X|ENSG00000217787	X	488592	488966	-
RP5-1092K5.2|10|ENSG00000220641	10	434378	434562	-
RP5-1092L12.2|1|ENSG00000219172	1	166401	168041	+
RP5-1097F14.1|1|ENSG00000220221	1	99643	100137	-
RP5-1099D15.1|20|ENSG00000125881	20	545177	546545	-
RP5-1099E6.2|1|ENSG00000216335	1	635243	635434	-
RP5-1100E15.4|X|ENSG00000217014	X	941919	942261	-
RP5-1108M17.2|1|ENSG00000216980	1	800088	801209	+
RP5-1108M17.5|1|ENSG00000217795	1	898606	898803	-
RP5-1112D6.3|6|ENSG00000220392	6	372615	373096	+
RP5-1114G22.1|1|ENSG00000219660	1	305487	305648	+
RP5-1116H23.1|20|ENSG00000218856	20	944368	944572	-
RP5-1118D24.2|1|ENSG00000219226	1	455051	455368	-
RP5-1121H13.1|20|ENSG00000220309	20	363446	365712	-
RP5-1125A11.5|20|ENSG00000219506	20	154850	155264	+
RP5-1125M8.3|1|ENSG00000216417	1	776155	776399	+
RP5-1125M8.5|1|ENSG00000217967	1	805597	819731	-
RP5-1125M8.6|1|ENSG00000218817	1	832613	832895	+
RP5-1125M8.7|1|ENSG00000218053	1	835182	844141	-
RP5-1155K23.1|1|ENSG00000218889	1	449046	449450	+
RP5-1155K23.2|1|ENSG00000219872	1	447655	448477	+
RP5-1155K23.4|1|ENSG00000220495	1	466660	466966	-
RP5-1158B12.1|X|ENSG00000219753	X	933615	935062	+
RP5-1158B12.2|X|ENSG00000218444	X	882766	883732	-
RP5-1168A5.1|X|ENSG00000219152	X	717762	717965	+
RP5-1174J21.1|X|ENSG00000220312	X	298354	298412	-
RP5-1174J21.2|X|ENSG00000218030	X	256384	256767	+
RP5-1187J4.6|20|ENSG00000216386	20	497900	511000	+
RP5-1187M17.10|20|ENSG00000088899	20	91998	102927	-
RP5-1189B24.1|X|ENSG00000216326	X	6983	7217	+
RP5-1189B24.3|X|ENSG00000219187	X	51772	52564	+
RP5-1189B24.4|X|ENSG00000216289	X	10275	11599	+
RP5-1189K21.1|X|ENSG00000219143	X	143988	144904	+
RP5-1189K21.2|X|ENSG00000217077	X	145463	146226	+
RP5-1198O20.5|1|ENSG00000219840	1	142023	142155	-
RP5-817C23.1|1|ENSG00000216291	1	127772	128633	-
RP5-822J19.1|20|ENSG00000219216	20	1624775	1625100	-
RP5-827C21.1|1|ENSG00000138396	1	743701	744138	-
RP5-831D17.2|20|ENSG00000220031	20	222299	223004	-
RP5-837I24.3|1|ENSG00000218039	1	251956	252667	-
